,week_num,rank,column-1 2,name,company,type
420,21,1,(-),리그 오브 레전드,라이엇 게임즈,MOBA
421,21,2,(-),피파온라인4,㈜넥슨코리아,스포츠
422,21,3,(-),메이플스토리,㈜넥슨코리아,MMORPG
423,21,4,(NEW),패스 오브 엑자일,(주)카카오게임즈,ARPG
424,21,5,(-1),카트라이더,㈜넥슨코리아,레이싱
425,21,6,(-1),로스트아크,㈜스마일게이트알피지,핵앤슬래시 MMORPG
426,21,7,(-1),던전앤파이터,㈜넥슨코리아,벨트 스크롤 액션 RPG
427,21,8,(+1),오버워치,블리자드 엔터테인먼트,팀 기반 슈팅
428,21,9,(-2),배틀그라운드,펍지주식회사,서바이벌 슈팅
429,21,10,(-),천하제일상 거상,(주)에이케이인터렉티브,MMORPG
430,21,11,(+1),검은사막,펄어비스,MMORPG
431,21,12,(-1),서든어택,㈜넥슨코리아,FPS
432,21,13,(-5),리니지,㈜엔씨소프트,MMORPG
433,21,14,(-),마인크래프트,엑스박스 게임 스튜디오,샌드박스
434,21,15,(-2),아키에이지,㈜엑스엘게임즈,판타지 RPG
435,21,16,(-),사이퍼즈,㈜넥슨코리아,액션
436,21,17,(-2),블레이드앤소울,㈜엔씨소프트,MMORPG
437,21,18,(-),아이온: 영원의 탑,㈜엔씨소프트,MMORPG
438,21,19,(-2),테일즈런너,㈜스마일게이트메가포트,레이싱
439,21,20,(+8),디아블로3,블리자드,롤플레잉
440,22,1,(-),리그 오브 레전드,라이엇 게임즈,MOBA
441,22,2,(+2),패스 오브 엑자일,(주)카카오게임즈,ARPG
442,22,3,(-1),피파온라인4,㈜넥슨코리아,스포츠
443,22,4,(-1),메이플스토리,㈜넥슨코리아,MMORPG
444,22,5,(-),카트라이더,㈜넥슨코리아,레이싱
445,22,6,(-),로스트아크,㈜스마일게이트알피지,핵앤슬래시 MMORPG
446,22,7,(+4),검은사막,펄어비스,MMORPG
447,22,8,(-1),던전앤파이터,㈜넥슨코리아,벨트 스크롤 액션 RPG
448,22,9,(-),배틀그라운드,펍지주식회사,서바이벌 슈팅
449,22,10,(-2),오버워치,블리자드 엔터테인먼트,팀 기반 슈팅
450,22,11,(NEW),토탈 워: 삼국,세가㈜,전략 시뮬레이션
451,22,12,(-),서든어택,㈜넥슨코리아,FPS
452,22,13,(-3),천하제일상 거상,(주)에이케이인터렉티브,MMORPG
453,22,14,(-1),리니지,㈜엔씨소프트,MMORPG
454,22,15,(-1),마인크래프트,엑스박스 게임 스튜디오,샌드박스
455,22,16,(-1),아키에이지,㈜엑스엘게임즈,판타지 RPG
456,22,17,(-),블레이드앤소울,㈜엔씨소프트,MMORPG
457,22,18,(-2),사이퍼즈,㈜넥슨코리아,액션
458,22,19,(-),테일즈런너,㈜스마일게이트메가포트,레이싱
459,22,20,(-2),아이온: 영원의 탑,㈜엔씨소프트,MMORPG
460,23,1,(-),리그 오브 레전드,라이엇 게임즈,MOBA
461,23,2,(-),패스 오브 엑자일,(주)카카오게임즈,ARPG
462,23,3,(-),피파온라인4,㈜넥슨코리아,스포츠
463,23,4,(-),메이플스토리,㈜넥슨코리아,MMORPG
464,23,5,(-),카트라이더,㈜넥슨코리아,레이싱
465,23,6,(-),로스트아크,㈜스마일게이트알피지,핵앤슬래시 MMORPG
466,23,7,(-),검은사막,(주)펄어비스,MMORPG
467,23,8,(-),던전앤파이터,㈜넥슨코리아,벨트 스크롤 액션 RPG
468,23,9,(-),배틀그라운드,펍지주식회사,서바이벌 슈팅
469,23,10,(-),오버워치,블리자드 엔터테인먼트,팀 기반 슈팅
470,23,11,(+1),서든어택,㈜넥슨코리아,FPS
471,23,12,(+1),천하제일상 거상,(주)에이케이인터렉티브,MMORPG
472,23,13,(-2),토탈 워: 삼국,세가㈜,전략 시뮬레이션
473,23,14,(+1),마인크래프트,엑스박스 게임 스튜디오,샌드박스
474,23,15,(-1),리니지,㈜엔씨소프트,MMORPG
475,23,16,(+1),블레이드앤소울,㈜엔씨소프트,MMORPG
476,23,17,(-1),아키에이지,㈜엑스엘게임즈,판타지 RPG
477,23,18,(-),사이퍼즈,㈜넥슨코리아,액션
478,23,19,(-),테일즈런너,㈜스마일게이트메가포트,레이싱
479,23,20,(-),아이온: 영원의 탑,㈜엔씨소프트,MMORPG
480,24,1,(-),리그 오브 레전드,라이엇 게임즈,MOBA
481,24,2,(-),패스 오브 엑자일,(주)카카오게임즈,ARPG
482,24,3,(+1),메이플스토리,㈜넥슨코리아,MMORPG
483,24,4,(-1),피파온라인4,㈜넥슨코리아,스포츠
484,24,5,(-),카트라이더,㈜넥슨코리아,레이싱
485,24,6,(-),로스트아크,㈜스마일게이트알피지,핵앤슬래시 MMORPG
486,24,7,(-),검은사막,(주)펄어비스,MMORPG
487,24,8,(-),던전앤파이터,㈜넥슨코리아,벨트 스크롤 액션 RPG
488,24,9,(-),배틀그라운드,펍지주식회사,서바이벌 슈팅
489,24,10,(-),오버워치,블리자드 엔터테인먼트,팀 기반 슈팅
490,24,11,(+1),천하제일상 거상,(주)에이케이인터렉티브,MMORPG
491,24,12,(+2),마인크래프트,엑스박스 게임 스튜디오,샌드박스
492,24,13,(-2),서든어택,㈜넥슨코리아,FPS
493,24,14,(+1),리니지,㈜엔씨소프트,MMORPG
494,24,15,(+1),블레이드앤소울,㈜엔씨소프트,MMORPG
495,24,16,(-3),토탈 워: 삼국,세가㈜,전략 시뮬레이션
496,24,17,(-),아키에이지,㈜엑스엘게임즈,판타지 RPG
497,24,18,(-),사이퍼즈,㈜넥슨코리아,액션
498,24,19,(-),테일즈런너,㈜스마일게이트메가포트,레이싱
499,24,20,(-),아이온: 영원의 탑,㈜엔씨소프트,MMORPG
500,25,1,(-),리그 오브 레전드,라이엇 게임즈,MOBA
501,25,2,(-),패스 오브 엑자일,㈜카카오게임즈,ARPG
502,25,3,(-),메이플스토리,㈜넥슨코리아,MMORPG
503,25,4,(-),피파온라인4,㈜넥슨코리아,스포츠
504,25,5,(-),카트라이더,㈜넥슨코리아,레이싱
505,25,6,(-),로스트아크,㈜스마일게이트알피지,핵앤슬래시 MMORPG
506,25,7,(+1),던전앤파이터,㈜넥슨코리아,벨트 스크롤 액션 RPG
507,25,8,(-1),검은사막,㈜펄어비스,MMORPG
508,25,9,(-),배틀그라운드,펍지주식회사,서바이벌 슈팅
509,25,10,(-),오버워치,블리자드 엔터테인먼트,팀 기반 슈팅
510,25,11,(-),천하제일상 거상,㈜에이케이인터렉티브,MMORPG
511,25,12,(+2),리니지,㈜엔씨소프트,MMORPG
512,25,13,(-1),마인크래프트,엑스박스 게임 스튜디오,샌드박스
513,25,14,(+1),블레이드앤소울,㈜엔씨소프트,MMORPG
514,25,15,(-2),서든어택,㈜넥슨코리아,FPS
515,25,16,(+1),아키에이지,㈜엑스엘게임즈,판타지 RPG
516,25,17,(+1),사이퍼즈,㈜넥슨코리아,액션
517,25,18,(-),테일즈런너,㈜스마일게이트메가포트,레이싱
518,25,19,(+1),아이온: 영원의 탑,㈜엔씨소프트,MMORPG
519,25,20,(+1),엘소드,㈜넥슨코리아,횡스크롤 액션 MMORPG
520,26,1,(-),리그 오브 레전드,라이엇 게임즈,MOBA
521,26,2,(-),패스 오브 엑자일,㈜카카오게임즈,ARPG
522,26,3,(-),메이플스토리,㈜넥슨코리아,MMORPG
523,26,4,(-),피파온라인4,㈜넥슨코리아,스포츠
524,26,5,(+2),던전앤파이터,㈜넥슨코리아,벨트 스크롤 액션 RPG
525,26,6,(-),로스트아크,㈜스마일게이트알피지,핵앤슬래시 MMORPG
526,26,7,(-2),카트라이더,㈜넥슨코리아,레이싱
527,26,8,(-),검은사막,㈜펄어비스,MMORPG
528,26,9,(-),배틀그라운드,펍지주식회사,서바이벌 슈팅
529,26,10,(-),오버워치,블리자드 엔터테인먼트,팀 기반 슈팅
530,26,11,(-),천하제일상 거상,㈜에이케이인터렉티브,MMORPG
531,26,12,(+1),마인크래프트,엑스박스 게임 스튜디오,샌드박스
532,26,13,(-1),리니지,㈜엔씨소프트,MMORPG
533,26,14,(-),블레이드앤소울,㈜엔씨소프트,MMORPG
534,26,15,(+1),아키에이지,㈜엑스엘게임즈,판타지 RPG
535,26,16,(-1),서든어택,㈜넥슨코리아,FPS
536,26,17,(-),사이퍼즈,㈜넥슨코리아,액션
537,26,18,(-),테일즈런너,㈜스마일게이트메가포트,레이싱
538,26,19,(+2),도타2 (오토체스),밸브 코퍼레이션,MOBA
539,26,20,(-1),아이온: 영원의 탑,㈜엔씨소프트,MMORPG
540,27,1,(-),리그 오브 레전드,라이엇 게임즈,MOBA
541,27,2,(+1),메이플스토리,㈜넥슨코리아,MMORPG
542,27,3,(-1),패스 오브 엑자일,㈜카카오게임즈,ARPG
543,27,4,(-),피파온라인4,㈜넥슨코리아,스포츠
544,27,5,(-),던전앤파이터,㈜넥슨코리아,벨트 스크롤 액션 RPG
545,27,6,(-),로스트아크,㈜스마일게이트알피지,핵앤슬래시 MMORPG
546,27,7,(-),카트라이더,㈜넥슨코리아,레이싱
547,27,8,(+1),배틀그라운드,펍지주식회사,서바이벌 슈팅
548,27,9,(-1),검은사막,㈜펄어비스,MMORPG
549,27,10,(+2),마인크래프트,엑스박스 게임 스튜디오,샌드박스
550,27,11,(-1),오버워치,블리자드 엔터테인먼트,팀 기반 슈팅
551,27,12,(-1),천하제일상 거상,㈜에이케이인터렉티브,MMORPG
552,27,13,(-),리니지,㈜엔씨소프트,MMORPG
553,27,14,(+2),서든어택,㈜넥슨코리아,FPS
554,27,15,(-),아키에이지,㈜엑스엘게임즈,판타지 RPG
555,27,16,(-2),블레이드앤소울,㈜엔씨소프트,MMORPG
556,27,17,(-),사이퍼즈,㈜넥슨코리아,액션
557,27,18,(-),테일즈런너,㈜스마일게이트메가포트,레이싱
558,27,19,(-),도타2 (오토체스),밸브 코퍼레이션,MOBA
559,27,20,(-),아이온: 영원의 탑,㈜엔씨소프트,MMORPG
560,28,1,(-),리그 오브 레전드,라이엇 게임즈,MOBA
561,28,2,(-),메이플스토리,㈜넥슨코리아,MMORPG
562,28,3,(+1),피파온라인4,㈜넥슨코리아,스포츠
563,28,4,(-1),패스 오브 엑자일,㈜카카오게임즈,ARPG
564,28,5,(-),던전앤파이터,㈜넥슨코리아,벨트 스크롤 액션 RPG
565,28,6,(-),로스트아크,㈜스마일게이트알피지,핵앤슬래시 MMORPG
566,28,7,(-),카트라이더,㈜넥슨코리아,레이싱
567,28,8,(-),배틀그라운드,펍지주식회사,서바이벌 슈팅
568,28,9,(+5),서든어택,㈜넥슨코리아,FPS
569,28,10,(+1),오버워치,블리자드 엔터테인먼트,팀 기반 슈팅
570,28,11,(-1),마인크래프트,엑스박스 게임 스튜디오,샌드박스
571,28,12,(+1),리니지,㈜엔씨소프트,MMORPG
572,28,13,(-4),검은사막,㈜펄어비스,MMORPG
573,28,14,(-2),천하제일상 거상,㈜에이케이인터렉티브,MMORPG
574,28,15,(+3),테일즈런너,㈜스마일게이트메가포트,레이싱
575,28,16,(-1),아키에이지,㈜엑스엘게임즈,판타지 RPG
576,28,17,(-),사이퍼즈,㈜넥슨코리아,액션
577,28,18,(-2),블레이드앤소울,㈜엔씨소프트,MMORPG
578,28,19,(-),도타2 (오토체스),밸브 코퍼레이션,MOBA
579,28,20,(-),아이온: 영원의 탑,㈜엔씨소프트,MMORPG
580,29,1,(-),리그 오브 레전드,라이엇 게임즈,MOBA
581,29,2,(+1),피파온라인4,㈜넥슨코리아,스포츠
582,29,3,(-1),메이플스토리,㈜넥슨코리아,MMORPG
583,29,4,(-),패스 오브 엑자일,㈜카카오게임즈,ARPG
584,29,5,(-),던전앤파이터,㈜넥슨코리아,벨트 스크롤 액션 RPG
585,29,6,(-),로스트아크,㈜스마일게이트알피지,핵앤슬래시 MMORPG
586,29,7,(-),카트라이더,㈜넥슨코리아,레이싱
587,29,8,(-),배틀그라운드,펍지주식회사,서바이벌 슈팅
588,29,9,(+1),오버워치,블리자드 엔터테인먼트,팀 기반 슈팅
589,29,10,(+1),마인크래프트,엑스박스 게임 스튜디오,샌드박스
590,29,11,(+1),리니지,㈜엔씨소프트,MMORPG
591,29,12,(-3),서든어택,㈜넥슨코리아,FPS
592,29,13,(+1),천하제일상 거상,㈜에이케이인터렉티브,MMORPG
593,29,14,(-1),검은사막,㈜펄어비스,MMORPG
594,29,15,(-),테일즈런너,㈜스마일게이트메가포트,레이싱
595,29,16,(+1),사이퍼즈,㈜넥슨코리아,액션
596,29,17,(-1),아키에이지,㈜엑스엘게임즈,판타지 RPG
597,29,18,(-),블레이드앤소울,㈜엔씨소프트,MMORPG
598,29,19,(+2),테라,㈜넥슨코리아,MMORPG
599,29,20,(-),아이온: 영원의 탑,㈜엔씨소프트,MMORPG
600,30,1,(-),리그 오브 레전드,라이엇 게임즈,MOBA
601,30,2,(-),피파온라인4,㈜넥슨코리아,스포츠
602,30,3,(-),메이플스토리,㈜넥슨코리아,MMORPG
603,30,4,(-),패스 오브 엑자일,㈜카카오게임즈,ARPG
604,30,5,(+1),로스트아크,㈜스마일게이트알피지,핵앤슬래시 MMORPG
605,30,6,(-1),던전앤파이터,㈜넥슨코리아,벨트 스크롤 액션 RPG
606,30,7,(-),카트라이더,㈜넥슨코리아,레이싱
607,30,8,(-),배틀그라운드,펍지주식회사,서바이벌 슈팅
608,30,9,(-),오버워치,블리자드 엔터테인먼트,팀 기반 슈팅
609,30,10,(-),마인크래프트,엑스박스 게임 스튜디오,샌드박스
610,30,11,(+1),서든어택,㈜넥슨코리아,FPS
611,30,12,(-1),리니지,㈜엔씨소프트,MMORPG
612,30,13,(-),천하제일상 거상,㈜에이케이인터렉티브,MMORPG
613,30,14,(+1),테일즈런너,㈜스마일게이트메가포트,레이싱
614,30,15,(+1),사이퍼즈,㈜넥슨코리아,액션
615,30,16,(+1),아키에이지,㈜엑스엘게임즈,판타지 RPG
616,30,17,(-2),검은사막,㈜펄어비스,MMORPG
617,30,18,(-),블레이드앤소울,㈜엔씨소프트,MMORPG
618,30,19,(-),테라,㈜넥슨코리아,MMORPG
619,30,20,(-),아이온: 영원의 탑,㈜엔씨소프트,MMORPG
620,31,1,(-),리그 오브 레전드,라이엇 게임즈,MOBA
621,31,2,(-),피파온라인4,㈜넥슨코리아,스포츠
622,31,3,(-),메이플스토리,㈜넥슨코리아,MMORPG
623,31,4,(-),패스 오브 엑자일,㈜카카오게임즈,ARPG
624,31,5,(-),로스트아크,㈜스마일게이트알피지,핵앤슬래시 MMORPG
625,31,6,(-),던전앤파이터,㈜넥슨코리아,벨트 스크롤 액션 RPG
626,31,7,(+1),배틀그라운드,펍지주식회사,서바이벌 슈팅
627,31,8,(-1),카트라이더,㈜넥슨코리아,레이싱
628,31,9,(-),오버워치,블리자드 엔터테인먼트,팀 기반 슈팅
629,31,10,(+1),서든어택,㈜넥슨코리아,FPS
630,31,11,(-1),마인크래프트,엑스박스 게임 스튜디오,샌드박스
631,31,12,(-),리니지,㈜엔씨소프트,MMORPG
632,31,13,(-),천하제일상 거상,㈜에이케이인터렉티브,MMORPG
633,31,14,(+1),사이퍼즈,㈜넥슨코리아,액션
634,31,15,(+1),아키에이지,㈜엑스엘게임즈,판타지 RPG
635,31,16,(-2),테일즈런너,㈜스마일게이트메가포트,레이싱
636,31,17,(+1),블레이드앤소울,㈜엔씨소프트,MMORPG
637,31,18,(-1),검은사막,㈜펄어비스,MMORPG
638,31,19,(-),테라,㈜넥슨코리아,MMORPG
639,31,20,(-),아이온: 영원의 탑,㈜엔씨소프트,MMORPG
640,32,1,(-),리그 오브 레전드,라이엇 게임즈,MOBA
641,32,2,(-),피파온라인4,㈜넥슨코리아,스포츠
642,32,3,(-),메이플스토리,㈜넥슨코리아,MMORPG
643,32,4,(+1),로스트아크,㈜스마일게이트알피지,핵앤슬래시 MMORPG
644,32,5,(-1),패스 오브 엑자일,㈜카카오게임즈,ARPG
645,32,6,(-),던전앤파이터,㈜넥슨코리아,벨트 스크롤 액션 RPG
646,32,7,(-),배틀그라운드,펍지주식회사,서바이벌 슈팅
647,32,8,(-),카트라이더,㈜넥슨코리아,레이싱
648,32,9,(-),오버워치,블리자드 엔터테인먼트,팀 기반 슈팅
649,32,10,(-),서든어택,㈜넥슨코리아,FPS
650,32,11,(-),마인크래프트,엑스박스 게임 스튜디오,샌드박스
651,32,12,(+1),천하제일상 거상,㈜에이케이인터렉티브,MMORPG
652,32,13,(-1),리니지,㈜엔씨소프트,MMORPG
653,32,14,(+2),테일즈런너,㈜스마일게이트메가포트,레이싱
654,32,15,(-1),사이퍼즈,㈜넥슨코리아,액션
655,32,16,(+5),리니지2,㈜엔씨소프트,MMORPG
656,32,17,(-2),아키에이지,㈜엑스엘게임즈,판타지 RPG
657,32,18,(-1),블레이드앤소울,㈜엔씨소프트,MMORPG
658,32,19,(-1),검은사막,㈜펄어비스,MMORPG
659,32,20,(-1),테라,㈜넥슨코리아,MMORPG
660,33,1,(-),리그 오브 레전드,라이엇 게임즈,MOBA
661,33,2,(-),피파온라인4,㈜넥슨코리아,스포츠
662,33,3,(-),메이플스토리,㈜넥슨코리아,MMORPG
663,33,4,(-),로스트아크,㈜스마일게이트알피지,핵앤슬래시 MMORPG
664,33,5,(+1),던전앤파이터,㈜넥슨코리아,벨트 스크롤 액션 RPG
665,33,6,(-1),패스 오브 엑자일,㈜카카오게임즈,ARPG
666,33,7,(+1),카트라이더,㈜넥슨코리아,레이싱
667,33,8,(+1),오버워치,블리자드 엔터테인먼트,팀 기반 슈팅
668,33,9,(-2),배틀그라운드,펍지주식회사,서바이벌 슈팅
669,33,10,(-),서든어택,㈜넥슨코리아,FPS
670,33,11,(-),마인크래프트,엑스박스 게임 스튜디오,샌드박스
671,33,12,(+4),리니지2,㈜엔씨소프트,MMORPG
672,33,13,(-1),천하제일상 거상,㈜에이케이인터렉티브,MMORPG
673,33,14,(-1),리니지,㈜엔씨소프트,MMORPG
674,33,15,(-1),테일즈런너,㈜스마일게이트메가포트,레이싱
675,33,16,(-1),사이퍼즈,㈜넥슨코리아,액션
676,33,17,(-),아키에이지,㈜엑스엘게임즈,판타지 RPG
677,33,18,(-),블레이드앤소울,㈜엔씨소프트,MMORPG
678,33,19,(-),검은사막,㈜펄어비스,MMORPG
679,33,20,(+2),바람의나라,㈜넥슨코리아,MMORPG
680,34,1,(-),리그 오브 레전드,라이엇 게임즈,MOBA
681,34,2,(-),피파온라인4,㈜넥슨코리아,스포츠
682,34,3,(-),메이플스토리,㈜넥슨코리아,MMORPG
683,34,4,(-),로스트아크,㈜스마일게이트알피지,핵앤슬래시 MMORPG
684,34,5,(-),던전앤파이터,㈜넥슨코리아,벨트 스크롤 액션 RPG
685,34,6,(+1),카트라이더,㈜넥슨코리아,레이싱
686,34,7,(+1),오버워치,블리자드 엔터테인먼트,팀 기반 슈팅
687,34,8,(+1),배틀그라운드,펍지주식회사,서바이벌 슈팅
688,34,9,(+1),서든어택,㈜넥슨코리아,FPS
689,34,10,(+2),리니지2,㈜엔씨소프트,MMORPG
690,34,11,(-5),패스 오브 엑자일,㈜카카오게임즈,ARPG
691,34,12,(-1),마인크래프트,엑스박스 게임 스튜디오,샌드박스
692,34,13,(-),천하제일상 거상,㈜에이케이인터렉티브,MMORPG
693,34,14,(-),리니지,㈜엔씨소프트,MMORPG
694,34,15,(-),테일즈런너,㈜스마일게이트메가포트,레이싱
695,34,16,(-),사이퍼즈,㈜넥슨코리아,액션
696,34,17,(-),아키에이지,㈜엑스엘게임즈,판타지 RPG
697,34,18,(-),블레이드앤소울,㈜엔씨소프트,MMORPG
698,34,19,(+1),바람의나라,㈜넥슨코리아,MMORPG
699,34,20,(-1),검은사막,㈜펄어비스,MMORPG
700,35,1,(-),리그 오브 레전드,라이엇 게임즈,MOBA
701,35,2,(-),피파온라인4,㈜넥슨코리아,스포츠
702,35,3,(+34),월드 오브 워크래프트,블리자드 엔터테인먼트,MMORPG
703,35,4,(-1),메이플스토리,㈜넥슨코리아,MMORPG
704,35,5,(-1),로스트아크,㈜스마일게이트알피지,핵앤슬래시 MMORPG
705,35,6,(+1),오버워치,블리자드 엔터테인먼트,팀 기반 슈팅
706,35,7,(-2),던전앤파이터,㈜넥슨코리아,벨트 스크롤 액션 RPG
707,35,8,(-2),카트라이더,㈜넥슨코리아,레이싱
708,35,9,(+1),리니지2,㈜엔씨소프트,MMORPG
709,35,10,(-2),배틀그라운드,펍지주식회사,서바이벌 슈팅
710,35,11,(-2),서든어택,㈜넥슨코리아,FPS
711,35,12,(-),마인크래프트,엑스박스 게임 스튜디오,샌드박스
712,35,13,(-2),패스 오브 엑자일,㈜카카오게임즈,ARPG
713,35,14,(-1),천하제일상 거상,㈜에이케이인터렉티브,MMORPG
714,35,15,(-1),리니지,㈜엔씨소프트,MMORPG
715,35,16,(-),사이퍼즈,㈜넥슨코리아,액션
716,35,17,(-2),테일즈런너,㈜스마일게이트메가포트,레이싱
717,35,18,(-1),아키에이지,㈜엑스엘게임즈,판타지 RPG
