,Unnamed: 0,rank,change,name,service,genre
1859,9,10,(-1),더 킹 오브 파이터즈 올스타,Netmarble,롤플레잉
1860,10,11,(-1),일곱개의 대죄: 그랜드 크로스,Netmarble,롤플레잉
1861,11,12,(-),메이플스토리M,NEXON Company,롤플레잉
1862,12,13,(+1),리니지2 레볼루션,Netmarble,롤플레잉
1863,13,14,(-3),엑소스 히어로즈,LINE Games,롤플레잉
1864,14,15,(-2),포켓몬고,"Niantic, Inc.",어드벤처
1865,15,16,(-1),좀비고등학교,AWESOMEPIECE,아케이드
1866,16,17,(+4),샤이닝라이트,Eyougame Inc.,롤플레잉
1867,17,18,(-1),배틀그라운드 모바일,PUBG CORPORATION,액션
1868,18,19,(-3),클래시 로얄,Supercell,전략
1869,19,20,(-),랑그릿사,ZlongGames,전략
1870,20,21,(+2),제5인격,X.D. Global,어드벤처
1871,21,22,(-),라스트오리진,smart joy,롤플레잉
1872,22,23,(-5),블레이드&소울 레볼루션,Netmarble,롤플레잉
1873,23,24,(NEW),페이트 그랜드 오더,Netmarble,롤플레잉
1874,24,25,(-1),기적의 검,4399 KOREA,롤플레잉
1875,25,26,(-7),붕괴3rd,miHoYo Limited,액션
1876,26,27,(-),궁수의 전설,Habby,액션
1877,27,28,(-2),에픽세븐,Smilegate Megaport,롤플레잉
1878,28,29,(-1),에오스 레드,BluePotion Games,롤플레잉
1879,29,30,(-1),무한의계단,NFLY STUDIO,아케이드
1880,30,31,(+1),쿠키런: 오븐브레이크,Devsisters Corporation,아케이드
1881,31,32,(-2),마블 퓨처파이트,Netmarble,롤플레잉
1882,32,33,(-2),모두의마블 for kakao,Netmarble,보드
1883,33,34,(-9),클래시 오브 클랜,Supercell,전략
1884,34,35,(-2),냥코 대전쟁,PONOS Corporation,캐주얼 게임
1885,35,36,(NEW),원피스 트레저 크루즈,BANDAI NAMCO Entertainment Inc.,롤플레잉
1886,36,37,(-),라그나로크M: 영원한 사랑,"GRAVITY Co., Ltd.",롤플레잉
1887,37,38,(-),소녀전선,X.D. Global,롤플레잉
1888,38,39,(-3),라플라스M,Zilong Game Limited,롤플레잉
1889,39,40,(-6),세븐나이츠 for kakao,Netmarble,롤플레잉
1890,0,1,(-),리니지2M,NCSOFT Corporation,롤플레잉
1891,1,2,(-),명일방주,Yostar Limited.,전략
1892,2,3,(-),브롤스타즈,Supercell,액션
1893,3,4,(-),리니지M,NCSOFT Corporation,롤플레잉
1894,4,5,(-),ROBLOX,Roblox Corporation,어드벤처
1895,5,6,(+2),달빛조각사,Kakao Games Corp.,롤플레잉
1896,6,7,(-1),V4,NEXON Company,롤플레잉
1897,7,8,(-1),검은사막 모바일,PEARL ABYSS,롤플레잉
1898,8,9,(-),라이즈 오브 킹덤즈,Lilith Games,전략
1899,9,10,(+1),일곱개의 대죄: 그랜드 크로스,Netmarble,롤플레잉
1900,10,11,(+1),메이플스토리M,NEXON Company,롤플레잉
1901,11,12,(-2),더 킹 오브 파이터즈 올스타,Netmarble,롤플레잉
1902,12,13,(-),리니지2 레볼루션,Netmarble,롤플레잉
1903,13,14,(-),엑소스 히어로즈,LINE Games,롤플레잉
1904,14,15,(+1),좀비고등학교,AWESOMEPIECE,아케이드
1905,15,16,(+1),샤이닝라이트,Eyougame Inc.,롤플레잉
1906,16,17,(-2),포켓몬고,"Niantic, Inc.",어드벤처
1907,17,18,(-),배틀그라운드 모바일,PUBG CORPORATION,액션
1908,18,19,(-),클래시 로얄,Supercell,전략
1909,19,20,(-),랑그릿사,ZlongGames,전략
1910,20,21,(-),제5인격,X.D. Global,어드벤처
1911,21,22,(+4),붕괴3rd,miHoYo Limited,액션
1912,22,23,(-),블레이드&소울 레볼루션,Netmarble,롤플레잉
1913,23,24,(-2),라스트오리진,smart joy,롤플레잉
1914,24,25,(-1),페이트 그랜드 오더,Netmarble,롤플레잉
1915,25,26,(+14),세븐나이츠 for kakao,Netmarble,롤플레잉
1916,26,27,(+7),클래시 오브 클랜,Supercell,전략
1917,27,28,(-3),기적의 검,4399 KOREA,롤플레잉
1918,28,29,(-1),에픽세븐,Smilegate Megaport,롤플레잉
1919,29,30,(+1),쿠키런: 오븐브레이크,Devsisters Corporation,아케이드
1920,30,31,(-1),무한의계단,NFLY STUDIO,아케이드
1921,31,32,(-5),궁수의 전설,Habby,액션
1922,32,33,(-),모두의마블 for kakao,Netmarble,보드
1923,33,34,(-5),에오스 레드,BluePotion Games,롤플레잉
1924,34,35,(-),냥코 대전쟁,PONOS Corporation,캐주얼 게임
1925,35,36,(-4),마블 퓨처파이트,Netmarble,롤플레잉
1926,36,37,(-),라그나로크M: 영원한 사랑,"GRAVITY Co., Ltd.",롤플레잉
1927,37,38,(-),소녀전선,X.D. Global,롤플레잉
1928,38,39,(NEW),프린세스 커넥트! Re:Dive,Kakao Games Corp.,롤플레잉
1929,39,40,(NEW),로한M,PLAYWITH Inc.,롤플레잉
1930,0,1,(-),리니지2M,NCSOFT Corporation,롤플레잉
1931,1,2,(-),명일방주,Yostar Limited.,전략
1932,2,3,(+1),리니지M,NCSOFT Corporation,롤플레잉
1933,3,4,(-1),브롤스타즈,Supercell,액션
1934,4,5,(-),ROBLOX,Roblox Corporation,어드벤처
1935,5,6,(-),달빛조각사,Kakao Games Corp.,롤플레잉
1936,6,7,(-),V4,NEXON Company,롤플레잉
1937,7,8,(-),검은사막 모바일,PEARL ABYSS,롤플레잉
1938,8,9,(-),라이즈 오브 킹덤즈,Lilith Games,전략
1939,9,10,(+1),메이플스토리M,NEXON Company,롤플레잉
1940,10,11,(+1),더 킹 오브 파이터즈 올스타,Netmarble,롤플레잉
1941,11,12,(-2),일곱개의 대죄: 그랜드 크로스,Netmarble,롤플레잉
1942,12,13,(-),리니지2 레볼루션,Netmarble,롤플레잉
1943,13,14,(+1),좀비고등학교,AWESOMEPIECE,아케이드
1944,14,15,(-1),엑소스 히어로즈,LINE Games,롤플레잉
1945,15,16,(+1),포켓몬고,"Niantic, Inc.",어드벤처
1946,16,17,(+1),배틀그라운드 모바일,PUBG CORPORATION,액션
1947,17,18,(-2),샤이닝라이트,Eyougame Inc.,롤플레잉
1948,18,19,(-),클래시 로얄,Supercell,전략
1949,19,20,(+3),블레이드&소울 레볼루션,Netmarble,롤플레잉
1950,20,21,(-),제5인격,X.D. Global,어드벤처
1951,21,22,(-2),랑그릿사,ZlongGames,전략
1952,22,23,(+1),라스트오리진,smart joy,롤플레잉
1953,23,24,(-2),붕괴3rd,miHoYo Limited,액션
1954,24,25,(+1),세븐나이츠 for kakao,Netmarble,롤플레잉
1955,25,26,(-1),페이트 그랜드 오더,Netmarble,롤플레잉
1956,26,27,(-),클래시 오브 클랜,Supercell,전략
1957,27,28,(-),기적의 검,4399 KOREA,롤플레잉
1958,28,29,(+4),모두의마블 for kakao,Netmarble,보드
1959,29,30,(-1),에픽세븐,Smilegate Megaport,롤플레잉
1960,30,31,(-1),쿠키런: 오븐브레이크,Devsisters Corporation,아케이드
1961,31,32,(+7),프린세스 커넥트! Re:Dive,Kakao Games Corp.,롤플레잉
1962,32,33,(+2),냥코 대전쟁,PONOS Corporation,캐주얼 게임
1963,33,34,(-),에오스 레드,BluePotion Games,롤플레잉
1964,34,35,(+1),마블 퓨처파이트,Netmarble,롤플레잉
1965,35,36,(-5),무한의계단,NFLY STUDIO,아케이드
1966,36,37,(-5),궁수의 전설,Habby,액션
1967,37,38,(NEW),원피스 트레저 크루즈,BANDAI NAMCO Entertainment Inc.,롤플레잉
1968,38,39,(NEW),헌드레드 소울,HOUND 13,액션
1969,39,40,(-2),소녀전선,X.D. Global,롤플레잉
1970,0,1,(-),리니지2M,NCSOFT Corporation,롤플레잉
1971,1,2,(-),명일방주,Yostar Limited.,전략
1972,2,3,(-),리니지M,NCSOFT Corporation,롤플레잉
1973,3,4,(-),브롤스타즈,Supercell,액션
1974,4,5,(-),ROBLOX,Roblox Corporation,어드벤처
1975,5,6,(+1),V4,NEXON Company,롤플레잉
1976,6,7,(-1),달빛조각사,Kakao Games Corp.,롤플레잉
1977,7,8,(NEW),카운터사이드,NEXON Company,롤플레잉
1978,8,9,(-1),검은사막 모바일,PEARL ABYSS,롤플레잉
1979,9,10,(-1),라이즈 오브 킹덤즈,Lilith Games,전략
1980,10,11,(-1),메이플스토리M,NEXON Company,롤플레잉
1981,11,12,(-1),더 킹 오브 파이터즈 올스타,Netmarble,롤플레잉
1982,12,13,(-1),일곱개의 대죄: 그랜드 크로스,Netmarble,롤플레잉
1983,13,14,(-1),리니지2 레볼루션,Netmarble,롤플레잉
1984,14,15,(+1),포켓몬고,"Niantic, Inc.",어드벤처
1985,15,16,(-2),좀비고등학교,AWESOMEPIECE,아케이드
1986,16,17,(-),배틀그라운드 모바일,PUBG CORPORATION,액션
1987,17,18,(-3),엑소스 히어로즈,LINE Games,롤플레잉
1988,18,19,(+1),블레이드&소울 레볼루션,Netmarble,롤플레잉
1989,19,20,(-1),클래시 로얄,Supercell,전략
1990,20,21,(-3),샤이닝라이트,Eyougame Inc.,롤플레잉
1991,21,22,(-1),제5인격,X.D. Global,어드벤처
1992,22,23,(-1),랑그릿사,ZlongGames,전략
1993,23,24,(-1),라스트오리진,smart joy,롤플레잉
1994,24,25,(-1),붕괴3rd,miHoYo Limited,액션
1995,25,26,(-1),세븐나이츠 for kakao,Netmarble,롤플레잉
1996,26,27,(-),클래시 오브 클랜,Supercell,전략
1997,27,28,(+1),모두의마블 for kakao,Netmarble,보드
1998,28,29,(+3),프린세스 커넥트! Re:Dive,Kakao Games Corp.,롤플레잉
1999,29,30,(-4),페이트 그랜드 오더,Netmarble,롤플레잉
2000,30,31,(-),쿠키런: 오븐브레이크,Devsisters Corporation,아케이드
2001,31,32,(-4),기적의 검,4399 KOREA,롤플레잉
2002,32,33,(+6),헌드레드 소울,HOUND 13,액션
2003,33,34,(-1),냥코 대전쟁,PONOS Corporation,캐주얼 게임
2004,34,35,(-5),에픽세븐,Smilegate Megaport,롤플레잉
2005,35,36,(-2),에오스 레드,BluePotion Games,롤플레잉
2006,36,37,(-1),무한의계단,NFLY STUDIO,아케이드
2007,37,38,(-1),궁수의 전설,Habby,액션
2008,38,39,(-4),마블 퓨처파이트,Netmarble,롤플레잉
2009,39,40,(NEW),스카이피아,ICEBIRD GAME,롤플레잉
2010,0,1,(-),리니지2M,NCSOFT Corporation,롤플레잉
2011,1,2,(+1),리니지M,NCSOFT Corporation,롤플레잉
2012,2,3,(+3),V4,NEXON Company,롤플레잉
2013,3,4,(-),브롤스타즈,Supercell,액션
2014,4,5,(-),ROBLOX,Roblox Corporation,어드벤처
2015,5,6,(+1),달빛조각사,Kakao Games Corp.,롤플레잉
2016,6,7,(+1),카운터사이드,NEXON Company,롤플레잉
2017,7,8,(-6),명일방주,Yostar Limited.,전략
2018,8,9,(NEW),이사만루3,GONGGAMES Corp.,스포츠
2019,9,10,(-),라이즈 오브 킹덤즈,Lilith Games,전략
2020,10,11,(-2),검은사막 모바일,PEARL ABYSS,롤플레잉
2021,11,12,(-1),메이플스토리M,NEXON Company,롤플레잉
2022,12,13,(-1),더 킹 오브 파이터즈 올스타,Netmarble,롤플레잉
2023,13,14,(+2),좀비고등학교,AWESOMEPIECE,아케이드
2024,14,15,(NEW),AFK 아레나,Lilith Games,롤플레잉
2025,15,16,(-3),일곱개의 대죄: 그랜드 크로스,Netmarble,롤플레잉
2026,16,17,(-2),포켓몬고,"Niantic, Inc.",어드벤처
2027,17,18,(-1),배틀그라운드 모바일,PUBG CORPORATION,액션
2028,18,19,(-5),리니지2 레볼루션,Netmarble,롤플레잉
2029,19,20,(-2),엑소스 히어로즈,LINE Games,롤플레잉
2030,20,21,(-2),블레이드&소울 레볼루션,Netmarble,롤플레잉
2031,21,22,(-2),클래시 로얄,Supercell,전략
2032,22,23,(+1),라스트오리진,smart joy,롤플레잉
2033,23,24,(-1),랑그릿사,ZlongGames,전략
2034,24,25,(-3),제5인격,X.D. Global,어드벤처
2035,25,26,(-1),붕괴3rd,miHoYo Limited,액션
2036,26,27,(-1),세븐나이츠 for kakao,Netmarble,롤플레잉
2037,27,28,(-7),샤이닝라이트,Eyougame Inc.,롤플레잉
2038,28,29,(-1),모두의마블 for kakao,Netmarble,보드
2039,29,30,(-1),프린세스 커넥트! Re:Dive,Kakao Games Corp.,롤플레잉
2040,30,31,(-4),클래시 오브 클랜,Supercell,전략
2041,31,32,(+1),헌드레드 소울,HOUND 13,액션
2042,32,33,(-3),페이트 그랜드 오더,Netmarble,롤플레잉
2043,33,34,(-2),기적의 검,4399 KOREA,롤플레잉
2044,34,35,(-4),쿠키런: 오븐브레이크,Devsisters Corporation,아케이드
2045,35,36,(-2),냥코 대전쟁,PONOS Corporation,캐주얼 게임
2046,36,37,(-2),에픽세븐,Smilegate Megaport,롤플레잉
2047,37,38,(+2),스카이피아,ICEBIRD GAME,롤플레잉
2048,38,39,(-3),에오스 레드,BluePotion Games,롤플레잉
2049,39,40,(-2),궁수의 전설,Habby,액션
2050,0,1,(+1),리니지M,NCSOFT Corporation,롤플레잉
2051,1,2,(+1),V4,NEXON Company,롤플레잉
2052,2,3,(-2),리니지2M,NCSOFT Corporation,롤플레잉
2053,3,4,(+1),ROBLOX,Roblox Corporation,어드벤처
2054,4,5,(-1),브롤스타즈,Supercell,액션
2055,5,6,(+1),카운터사이드,NEXON Company,롤플레잉
2056,6,7,(+2),이사만루3,GONGGAMES Corp.,스포츠
2057,7,8,(+7),AFK 아레나,Lilith Games,롤플레잉
2058,8,9,(-1),명일방주,Yostar Limited.,전략
2059,9,10,(-4),달빛조각사,Kakao Games Corp.,롤플레잉
2060,10,11,(-),검은사막 모바일,PEARL ABYSS,롤플레잉
2061,11,12,(-2),라이즈 오브 킹덤즈,Lilith Games,전략
2062,12,13,(-1),메이플스토리M,NEXON Company,롤플레잉
2063,13,14,(-1),더 킹 오브 파이터즈 올스타,Netmarble,롤플레잉
2064,14,15,(-1),좀비고등학교,AWESOMEPIECE,아케이드
2065,15,16,(+1),포켓몬고,"Niantic, Inc.",어드벤처
2066,16,17,(-1),일곱개의 대죄: 그랜드 크로스,Netmarble,롤플레잉
2067,17,18,(-),배틀그라운드 모바일,PUBG CORPORATION,액션
2068,18,19,(-),리니지2 레볼루션,Netmarble,롤플레잉
2069,19,20,(-),엑소스 히어로즈,LINE Games,롤플레잉
2070,20,21,(+2),라스트오리진,smart joy,롤플레잉
2071,21,22,(-1),블레이드&소울 레볼루션,Netmarble,롤플레잉
2072,22,23,(-1),클래시 로얄,Supercell,전략
2073,23,24,(-),랑그릿사,ZlongGames,전략
2074,24,25,(-),제5인격,X.D. Global,어드벤처
2075,25,26,(-),붕괴3rd,miHoYo Limited,액션
2076,26,27,(-),세븐나이츠 for kakao,Netmarble,롤플레잉
2077,27,28,(+1),모두의마블 for kakao,Netmarble,보드
2078,28,29,(+3),헌드레드 소울,HOUND 13,액션
2079,29,30,(+1),클래시 오브 클랜,Supercell,전략
2080,30,31,(-1),프린세스 커넥트! Re:Dive,Kakao Games Corp.,롤플레잉
2081,31,32,(+1),페이트 그랜드 오더,Netmarble,롤플레잉
2082,32,33,(+3),냥코 대전쟁,PONOS Corporation,캐주얼 게임
2083,33,34,(+4),스카이피아,ICEBIRD GAME,롤플레잉
2084,34,35,(-1),기적의 검,4399 KOREA,롤플레잉
2085,35,36,(-1),쿠키런: 오븐브레이크,Devsisters Corporation,아케이드
2086,36,37,(-9),샤이닝라이트,Eyougame Inc.,롤플레잉
2087,37,38,(-1),에픽세븐,Smilegate Megaport,롤플레잉
2088,38,39,(-),에오스 레드,BluePotion Games,롤플레잉
2089,39,40,(NEW),마블 퓨처파이트,Netmarble,롤플레잉
2090,0,1,(-),리니지M,NCSOFT Corporation,롤플레잉
2091,1,2,(-),V4,NEXON Company,롤플레잉
2092,2,3,(-),리니지2M,NCSOFT Corporation,롤플레잉
2093,3,4,(+5),명일방주,Yostar Limited.,전략
2094,4,5,(-1),ROBLOX,Roblox Corporation,어드벤처
2095,5,6,(-),카운터사이드,NEXON Company,롤플레잉
2096,6,7,(-2),브롤스타즈,Supercell,액션
2097,7,8,(-),AFK 아레나,Lilith Games,롤플레잉
2098,8,9,(NEW),카오스모바일,(주)엑스엔게임즈,롤플레잉
2099,9,10,(NEW),R5,"YOOZOO GAMES KOREA CO.,LTD.",롤플레잉
2100,10,11,(-4),이사만루3,GONGGAMES Corp.,스포츠
2101,11,12,(-2),달빛조각사,Kakao Games Corp.,롤플레잉
2102,12,13,(-2),검은사막 모바일,PEARL ABYSS,롤플레잉
2103,13,14,(-2),라이즈 오브 킹덤즈,Lilith Games,전략
2104,14,15,(-2),메이플스토리M,NEXON Company,롤플레잉
2105,15,16,(-1),좀비고등학교,AWESOMEPIECE,아케이드
2106,16,17,(-3),더 킹 오브 파이터즈 올스타,Netmarble,롤플레잉
2107,17,18,(-2),포켓몬고,"Niantic, Inc.",어드벤처
2108,18,19,(-2),일곱개의 대죄: 그랜드 크로스,Netmarble,롤플레잉
2109,19,20,(-2),배틀그라운드 모바일,PUBG CORPORATION,액션
2110,20,21,(+1),블레이드&소울 레볼루션,Netmarble,롤플레잉
2111,21,22,(-3),리니지2 레볼루션,Netmarble,롤플레잉
2112,22,23,(-2),라스트오리진,smart joy,롤플레잉
2113,23,24,(-1),클래시 로얄,Supercell,전략
2114,24,25,(-5),엑소스 히어로즈,LINE Games,롤플레잉
2115,25,26,(-1),제5인격,X.D. Global,어드벤처
2116,26,27,(-3),랑그릿사,ZlongGames,전략
2117,27,28,(-1),세븐나이츠 for kakao,Netmarble,롤플레잉
2118,28,29,(-3),붕괴3rd,miHoYo Limited,액션
2119,29,30,(-2),모두의마블 for kakao,Netmarble,보드
2120,30,31,(-1),클래시 오브 클랜,Supercell,전략
2121,31,32,(+1),냥코 대전쟁,PONOS Corporation,캐주얼 게임
2122,32,33,(+3),쿠키런: 오븐브레이크,Devsisters Corporation,아케이드
2123,33,34,(-2),페이트 그랜드 오더,Netmarble,롤플레잉
2124,34,35,(-1),스카이피아,ICEBIRD GAME,롤플레잉
2125,35,36,(-1),기적의 검,4399 KOREA,롤플레잉
2126,36,37,(-8),헌드레드 소울,HOUND 13,액션
2127,37,38,(-7),프린세스 커넥트! Re:Dive,Kakao Games Corp.,롤플레잉
2128,38,39,(-1),에픽세븐,Smilegate Megaport,롤플레잉
2129,39,40,(NEW),궁수의 전설,Habby,액션
2130,0,1,(+2),리니지2M,NCSOFT Corporation,롤플레잉
2131,1,2,(-1),리니지M,NCSOFT Corporation,롤플레잉
2132,2,3,(NEW),테라 히어로,Red Sahara Studio Inc.,롤플레잉
2133,3,4,(-2),V4,NEXON Company,롤플레잉
2134,4,5,(+3),AFK 아레나,Lilith Games,롤플레잉
2135,5,6,(-1),ROBLOX,Roblox Corporation,어드벤처
2136,6,7,(-),브롤스타즈,Supercell,액션
2137,7,8,(+1),카오스모바일,(주)엑스엔게임즈,롤플레잉
2138,8,9,(-3),카운터사이드,NEXON Company,롤플레잉
2139,9,10,(-),R5,"YOOZOO GAMES KOREA CO.,LTD.",롤플레잉
2140,10,11,(+2),검은사막 모바일,PEARL ABYSS,롤플레잉
2141,11,12,(-),달빛조각사,Kakao Games Corp.,롤플레잉
2142,12,13,(-2),이사만루3,GONGGAMES Corp.,스포츠
2143,13,14,(+2),좀비고등학교,AWESOMEPIECE,아케이드
2144,14,15,(-1),라이즈 오브 킹덤즈,Lilith Games,전략
2145,15,16,(-12),명일방주,Yostar Limited.,전략
2146,16,17,(-2),메이플스토리M,NEXON Company,롤플레잉
2147,17,18,(-1),더 킹 오브 파이터즈 올스타,Netmarble,롤플레잉
2148,18,19,(-1),포켓몬고,"Niantic, Inc.",어드벤처
2149,19,20,(-),배틀그라운드 모바일,PUBG CORPORATION,액션
2150,20,21,(-2),일곱개의 대죄: 그랜드 크로스,Netmarble,롤플레잉
2151,21,22,(NEW),랜덤 다이스,royaldice,전략
2152,22,23,(-2),블레이드&소울 레볼루션,Netmarble,롤플레잉
2153,23,24,(-2),리니지2 레볼루션,Netmarble,롤플레잉
2154,24,25,(-1),클래시 로얄,Supercell,전략
2155,25,26,(-3),라스트오리진,smart joy,롤플레잉
2156,26,27,(-2),엑소스 히어로즈,LINE Games,롤플레잉
2157,27,28,(+2),모두의마블 for kakao,Netmarble,보드
2158,28,29,(-3),제5인격,X.D. Global,어드벤처
2159,29,30,(-2),세븐나이츠 for kakao,Netmarble,롤플레잉
2160,30,31,(-4),랑그릿사,ZlongGames,전략
2161,31,32,(-3),붕괴3rd,miHoYo Limited,액션
2162,32,33,(-2),클래시 오브 클랜,Supercell,전략
2163,33,34,(-1),쿠키런: 오븐브레이크,Devsisters Corporation,아케이드
2164,34,35,(-3),냥코 대전쟁,PONOS Corporation,캐주얼 게임
2165,35,36,(NEW),라이프애프터,X.D. Global,어드벤처
2166,36,37,(+2),에픽세븐,Smilegate Megaport,롤플레잉
2167,37,38,(-2),기적의 검,4399 KOREA,롤플레잉
2168,38,39,(NEW),원피스 트레저 크루즈,BANDAI NAMCO Entertainment Inc.,롤플레잉
2169,39,40,(NEW),샤이닝라이트,Eyougame Inc.,롤플레잉
2170,0,1,(NEW),A3: 스틸얼라이브,Netmarble,롤플레잉
2171,1,2,(+1),테라 히어로,Red Sahara Studio Inc.,롤플레잉
2172,2,3,(-2),리니지2M,NCSOFT Corporation,롤플레잉
2173,3,4,(+1),AFK 아레나,Lilith Games,롤플레잉
2174,4,5,(+1),ROBLOX,Roblox Corporation,어드벤처
2175,5,6,(-4),리니지M,NCSOFT Corporation,롤플레잉
2176,6,7,(+1),카오스모바일,(주)엑스엔게임즈,롤플레잉
2177,7,8,(-1),브롤스타즈,Supercell,액션
2178,8,9,(+1),R5,"YOOZOO GAMES KOREA CO.,LTD.",롤플레잉
2179,9,10,(-6),V4,NEXON Company,롤플레잉
2180,10,11,(-2),카운터사이드,NEXON Company,롤플레잉
2181,11,12,(-1),검은사막 모바일,PEARL ABYSS,롤플레잉
2182,12,13,(-1),달빛조각사,Kakao Games Corp.,롤플레잉
2183,13,14,(-),좀비고등학교,AWESOMEPIECE,아케이드
2184,14,15,(-),라이즈 오브 킹덤즈,Lilith Games,전략
2185,15,16,(+1),메이플스토리M,NEXON Company,롤플레잉
2186,16,17,(-1),명일방주,Yostar Limited.,전략
2187,17,18,(+2),배틀그라운드 모바일,PUBG CORPORATION,액션
2188,18,19,(-),포켓몬고,"Niantic, Inc.",어드벤처
2189,19,20,(+1),일곱개의 대죄: 그랜드 크로스,Netmarble,롤플레잉
2190,20,21,(+1),랜덤 다이스,royaldice,전략
2191,21,22,(+1),블레이드&소울 레볼루션,Netmarble,롤플레잉
2192,22,23,(+1),리니지2 레볼루션,Netmarble,롤플레잉
2193,23,24,(-11),이사만루3,GONGGAMES Corp.,스포츠
2194,24,25,(+1),라스트오리진,smart joy,롤플레잉
2195,25,26,(-1),클래시 로얄,Supercell,전략
