,index_num,num_week,Unnamed: 0,rank,name,genre,genre_share,pc_room_num,total_time_hour,mean_time_min,total_use_num,distributor,week_num
7383,7383,0,6,4,배틀그라운드,FPS,30.22,"6,341","982,012",92.0,"643,453",카카오/스팀,39
7384,7384,0,8,5,오버워치,FPS,21.2,"6,259","688,629",80.0,"520,766",블리자드,39
7385,7385,0,10,6,로스트아크,RPG,28.22,"5,761","612,123",140.0,"262,391",스마일게이트,39
7386,7386,0,12,7,디아블로2: 레저렉션,RPG,21.95,"5,473","476,014",123.0,"232,425",블리자드,39
7387,7387,0,14,8,스타크래프트 리마스터,RTS,4.98,"6,033","352,493",83.0,"257,021",블리자드,39
7388,7388,0,16,9,발로란트,FPS,6.33,"4,382","205,466",74.0,"167,596",라이엇게임즈,39
7389,7389,0,18,10,메이플스토리,RPG,9.42,"5,011","204,230",86.0,"142,970",넥슨,39
7390,7390,0,20,11,던전앤파이터,액션,40.62,"3,938","157,341",111.0,"82,773",넥슨,39
7391,7391,0,22,12,아이온,RPG,7.07,"2,601","153,231",160.0,"57,592",엔씨소프트,39
7392,7392,0,24,13,리니지2,RPG,5.02,812,"108,816",420.0,"15,859",엔씨소프트,39
7393,7393,0,26,14,리니지,RPG,4.06,"1,561","87,976",183.0,"28,917",엔씨소프트,39
7394,7394,0,28,15,월드 오브 워크래프트,RPG,4.04,"2,099","87,598",144.0,"36,406",블리자드,39
7395,7395,0,30,16,오딘: 발할라 라이징,RPG,3.15,"1,201","68,325",237.0,"17,428",카카오게임즈,39
7396,7396,0,32,17,카트라이더,레이싱,97.63,"4,392","66,840",34.0,"120,664",넥슨,39
7397,7397,0,34,18,디아블로3,RPG,2.97,"1,833","64,262",139.0,"27,544",블리자드,39
7398,7398,0,36,19,사이퍼즈,액션,16.32,"1,986","63,193",129.0,"29,326",넥슨,39
7399,7399,0,38,20,워크래프트3 리포지드,RTS,0.71,"1,661","49,689",92.0,"32,526",블리자드,39
7400,7400,0,40,21,이터널 리턴,액션,12.54,"1,915","48,558",85.0,"34,377",카카오/스팀,39
7401,7401,0,42,22,알투비트,아케이드,52.36,"1,768","43,507",63.0,"41,354",벨로프,39
7402,7402,0,44,23,스타크래프트2,RTS,0.61,"2,304","43,148",79.0,"33,049",블리자드,39
7403,7403,0,46,24,APEX LEGENDS,FPS,1.2,"1,499","38,835",80.0,"29,825",Origin/스팀,39
7404,7404,0,48,25,검은사막,RPG,1.77,"1,260","38,295",132.0,"17,349",(주)펄어비스,39
7405,7405,0,50,26,GTA 5,액션,9.73,"1,596","37,673",76.0,"29,785",스팀,39
7406,7406,0,52,27,블레이드 & 소울,RPG,1.57,853,"34,036",124.0,"16,395",엔씨소프트,39
7407,7407,0,54,28,테일즈런너,스포츠,2.79,"1,822","29,724",55.0,"32,558",스마일게이트,39
7408,7408,0,56,29,크레이지아케이드,아케이드,33.9,"1,984","28,171",41.0,"42,020",넥슨,39
7409,7409,0,58,30,한게임 로우바둑이,보드,15.39,"1,355","26,071",27.0,"59,268",한게임,39
7410,7410,0,0,1,리그 오브 레전드,RTS,93.13,"6,803","5,119,753",98.0,"3,162,251",라이엇게임즈,38
7411,7411,0,2,2,FIFA 온라인 4,스포츠,95.09,"6,636","894,995",54.0,"1,010,595",넥슨,38
7412,7412,0,4,3,서든어택,FPS,34.52,"6,375","875,740",78.0,"679,025",넥슨,38
7413,7413,0,6,4,배틀그라운드,FPS,28.84,"6,098","731,792",92.0,"481,852",카카오/스팀,38
7414,7414,0,8,5,로스트아크,RPG,34.43,"5,780","624,985",139.0,"269,439",스마일게이트,38
7415,7415,0,10,6,오버워치,FPS,23.71,"6,126","601,637",79.0,"464,783",블리자드,38
7416,7416,0,12,7,디아블로2: 레저렉션,RPG,17.56,"4,917","318,736",128.0,"149,487",블리자드,38
7417,7417,0,14,8,스타크래프트 리마스터,RTS,4.87,"5,704","267,358",84.0,"193,031",블리자드,38
7418,7418,0,16,9,발로란트,FPS,7.28,"4,113","184,594",73.0,"155,723",라이엇게임즈,38
7419,7419,0,18,10,메이플스토리,RPG,9.23,"4,682","167,478",84.0,"117,767",넥슨,38
7420,7420,0,20,11,던전앤파이터,액션,44.76,"4,125","151,860",103.0,"87,796",넥슨,38
7421,7421,0,22,12,아이온,RPG,6.28,"2,170","113,983",173.0,"39,498",엔씨소프트,38
7422,7422,0,24,13,리니지2,RPG,5.33,723,"96,718",444.0,"13,178",엔씨소프트,38
7423,7423,0,26,14,리니지,RPG,3.89,"1,323","70,585",190.0,"22,323",엔씨소프트,38
7424,7424,0,28,15,월드 오브 워크래프트,RPG,3.8,"1,803","68,844",149.0,"27,684",블리자드,38
7425,7425,0,30,16,카트라이더,레이싱,98.03,"4,032","56,315",33.0,"105,642",넥슨,38
7426,7426,0,32,17,오딘: 발할라 라이징,RPG,3.01,962,"54,612",242.0,"14,024",카카오게임즈,38
7427,7427,0,34,18,사이퍼즈,액션,13.99,"1,630","47,466",125.0,"22,709",넥슨,38
7428,7428,0,36,19,디아블로3,RPG,2.21,"1,402","40,024",136.0,"17,665",블리자드,38
7429,7429,0,38,20,이터널 리턴,액션,11.13,"1,613","37,753",84.0,"27,296",카카오/스팀,38
7430,7430,0,40,21,GTA 5,액션,10.71,"1,546","36,320",76.0,"29,097",스팀,38
7431,7431,0,42,22,워크래프트3 리포지드,RTS,0.64,"1,298","34,741",95.0,"22,093",블리자드,38
7432,7432,0,44,23,검은사막,RPG,1.92,"1,136","34,704",138.0,"15,108",(주)펄어비스,38
7433,7433,0,46,24,스타크래프트2,RTS,0.63,"1,968","34,561",79.0,"26,567",블리자드,38
7434,7434,0,48,25,APEX LEGENDS,FPS,1.26,"1,260","31,755",82.0,"23,560",Origin/스팀,38
7435,7435,0,50,26,블레이드 & 소울,RPG,1.73,818,"31,304",116.0,"16,473",엔씨소프트,38
7436,7436,0,52,27,알투비트,아케이드,49.78,"1,300","27,683",62.0,"27,078",벨로프,38
7437,7437,0,54,28,테일즈런너,스포츠,2.42,"1,523","22,729",54.0,"25,559",스마일게이트,38
7438,7438,0,56,29,크레이지아케이드,아케이드,36.64,"1,608","20,374",38.0,"32,815",넥슨,38
7439,7439,0,58,30,레인보우식스 시즈,FPS,0.77,"1,061","19,305",70.0,"16,908",네오위즈/스팀,38
7440,7440,0,0,1,리그 오브 레전드,RTS,92.85,"6,814","4,566,065",99.0,"2,781,909",라이엇게임즈,37
7441,7441,0,2,2,FIFA 온라인 4,스포츠,94.85,"6,651","810,805",54.0,"906,732",넥슨,37
7442,7442,0,4,3,서든어택,FPS,33.35,"6,361","742,669",78.0,"572,918",넥슨,37
7443,7443,0,6,4,배틀그라운드,FPS,29.56,"6,114","658,332",93.0,"426,367",카카오/스팀,37
7444,7444,0,8,5,로스트아크,RPG,34.17,"5,937","582,900",129.0,"272,666",스마일게이트,37
7445,7445,0,10,6,오버워치,FPS,24.18,"6,166","538,452",81.0,"400,973",블리자드,37
7446,7446,0,12,7,디아블로2: 레저렉션,RPG,15.35,"4,816","261,855",132.0,"119,263",블리자드,37
7447,7447,0,14,8,스타크래프트 리마스터,RTS,5.14,"5,789","252,327",84.0,"180,594",블리자드,37
7448,7448,0,16,9,메이플스토리,RPG,13.96,"5,100","238,180",98.0,"140,491",넥슨,37
7449,7449,0,18,10,발로란트,FPS,7.21,"4,142","160,549",74.0,"132,735",라이엇게임즈,37
7450,7450,0,20,11,던전앤파이터,액션,43.56,"4,261","122,328",92.0,"79,156",넥슨,37
7451,7451,0,22,12,아이온,RPG,5.65,"2,132","96,390",172.0,"33,660",엔씨소프트,37
7452,7452,0,24,13,리니지2,RPG,4.95,729,"84,409",456.0,"11,293",엔씨소프트,37
7453,7453,0,26,14,리니지,RPG,3.61,"1,341","61,451",188.0,"19,698",엔씨소프트,37
7454,7454,0,28,15,월드 오브 워크래프트,RPG,3.57,"1,846","60,781",150.0,"24,341",블리자드,37
7455,7455,0,30,16,오딘: 발할라 라이징,RPG,3.08,"1,000","52,411",266.0,"11,910",카카오게임즈,37
7456,7456,0,32,17,카트라이더,레이싱,98.21,"4,096","49,899",33.0,"92,127",넥슨,37
7457,7457,0,34,18,사이퍼즈,액션,14.48,"1,666","40,643",126.0,"19,301",넥슨,37
7458,7458,0,36,19,워크래프트3 리포지드,RTS,0.66,"1,393","32,151",97.0,"20,060",블리자드,37
7459,7459,0,38,20,디아블로3,RPG,1.87,"1,315","31,878",138.0,"13,894",블리자드,37
7460,7460,0,40,21,GTA 5,액션,10.86,"1,535","30,492",76.0,"24,394",스팀,37
7461,7461,0,42,22,스타크래프트2,RTS,0.62,"1,993","30,423",80.0,"23,076",블리자드,37
7462,7462,0,44,23,이터널 리턴,액션,10.74,"1,548","30,155",81.0,"22,381",카카오/스팀,37
7463,7463,0,46,24,APEX LEGENDS,FPS,1.3,"1,279","28,846",93.0,"18,685",Origin/스팀,37
7464,7464,0,48,25,검은사막,RPG,1.69,"1,087","28,775",137.0,"12,600",(주)펄어비스,37
7465,7465,0,50,26,블레이드 & 소울,RPG,1.63,835,"27,672",117.0,"14,149",엔씨소프트,37
7466,7466,0,52,27,알투비트,아케이드,47.54,"1,269","23,646",63.0,"22,587",벨로프,37
7467,7467,0,54,28,테일즈런너,스포츠,2.74,"1,622","23,369",58.0,"24,488",스마일게이트,37
7468,7468,0,56,29,엘소드,RPG,1.31,893,"22,350",107.0,"11,274",넥슨,37
7469,7469,0,58,30,크레이지아케이드,아케이드,37.95,"1,696","18,876",39.0,"29,310",넥슨,37
7470,7470,0,0,1,리그 오브 레전드,RTS,92.45,"6,824","957,474",102.0,"567,168",라이엇게임즈,36
7471,7471,0,2,2,FIFA 온라인 4,스포츠,95.47,"6,742","201,649",51.0,"240,061",넥슨,36
7472,7472,0,4,3,배틀그라운드,FPS,30.5,"6,250","134,523",92.0,"87,999",카카오/스팀,36
7473,7473,0,6,4,로스트아크,RPG,34.94,"6,103","134,306",147.0,"54,989",스마일게이트,36
7474,7474,0,8,5,서든어택,FPS,29.69,"6,427","130,950",75.0,"104,799",넥슨,36
7475,7475,0,10,6,오버워치,FPS,25.66,"6,337","113,181",81.0,"84,639",블리자드,36
7476,7476,0,12,7,메이플스토리,RPG,17.45,"5,981","67,074",102.0,"39,807",넥슨,36
7477,7477,0,14,8,디아블로2: 레저렉션,RPG,14.25,"4,997","54,748",132.0,"24,926",블리자드,36
7478,7478,0,16,9,스타크래프트 리마스터,RTS,5.23,"6,012","54,117",84.0,"38,743",블리자드,36
7479,7479,0,18,10,던전앤파이터,액션,52.24,"5,054","41,466",117.0,"21,394",넥슨,36
7480,7480,0,20,11,발로란트,FPS,7.71,"4,542","33,982",69.0,"29,601",라이엇게임즈,36
7481,7481,0,22,12,아이온,RPG,4.99,"2,295","19,162",178.0,"6,480",엔씨소프트,36
7482,7482,0,24,13,리니지2,RPG,4.0,801,"15,346",452.0,"2,041",엔씨소프트,36
7483,7483,0,26,14,리니지,RPG,3.18,"1,481","12,225",190.0,"3,875",엔씨소프트,36
7484,7484,0,28,15,카트라이더,레이싱,98.09,"4,738","11,696",33.0,"21,719",넥슨,36
7485,7485,0,30,16,월드 오브 워크래프트,RPG,3.03,"1,938","11,623",161.0,"4,345",블리자드,36
7486,7486,0,32,17,사이퍼즈,액션,14.65,"2,195","11,623",133.0,"5,255",넥슨,36
7487,7487,0,34,18,오딘: 발할라 라이징,RPG,2.71,"1,220","10,400",257.0,"2,430",카카오게임즈,36
7488,7488,0,36,19,워크래프트3 리포지드,RTS,0.82,"1,823","8,396",93.0,"5,464",블리자드,36
7489,7489,0,38,20,스타크래프트2,RTS,0.71,"2,463","7,337",79.0,"5,592",블리자드,36
7490,7490,0,40,21,디아블로3,RPG,1.89,"1,575","7,257",135.0,"3,237",블리자드,36
7491,7491,0,42,22,검은사막,RPG,1.81,"1,293","6,930",147.0,"2,835",(주)펄어비스,36
7492,7492,0,44,23,이터널 리턴,액션,8.22,"1,690","6,524",85.0,"4,643",카카오/스팀,36
7493,7493,0,46,24,GTA 5,액션,8.15,"1,827","6,467",73.0,"5,342",스팀,36
7494,7494,0,48,25,블레이드 & 소울,RPG,1.64,"1,032","6,290",126.0,"3,004",엔씨소프트,36
7495,7495,0,50,26,APEX LEGENDS,FPS,1.38,"1,504","6,068",90.0,"4,058",Origin/스팀,36
7496,7496,0,52,27,알투비트,아케이드,48.99,"1,645","5,711",64.0,"5,372",벨로프,36
7497,7497,0,54,28,테일즈런너,스포츠,2.37,"1,930","4,991",58.0,"5,221",스마일게이트,36
7498,7498,0,56,29,한게임 로우바둑이,보드,18.96,"1,508","4,845",27.0,"11,102",한게임,36
7499,7499,0,58,30,엘소드,RPG,1.25,"1,025","4,770",129.0,"2,223",넥슨,36
7500,7500,0,0,1,리그 오브 레전드,RTS,92.88,"6,736","5,337,219",99.0,"3,217,572",라이엇게임즈,35
7501,7501,0,2,2,FIFA 온라인 4,스포츠,94.65,"6,594","940,305",53.0,"1,067,986",넥슨,35
7502,7502,0,4,3,서든어택,FPS,32.02,"6,278","801,145",78.0,"618,708",넥슨,35
7503,7503,0,6,4,배틀그라운드,FPS,28.67,"6,020","717,316",94.0,"455,788",카카오/스팀,35
7504,7504,0,8,5,로스트아크,RPG,34.32,"5,838","684,654",145.0,"282,921",스마일게이트,35
7505,7505,0,10,6,오버워치,FPS,24.6,"6,126","615,430",81.0,"457,436",블리자드,35
7506,7506,0,12,7,메이플스토리,RPG,17.75,"5,641","354,051",97.0,"220,011",넥슨,35
7507,7507,0,14,8,스타크래프트 리마스터,RTS,5.06,"5,693","290,637",86.0,"204,693",블리자드,35
7508,7508,0,16,9,디아블로2: 레저렉션,RPG,13.58,"4,510","270,840",131.0,"124,108",블리자드,35
7509,7509,0,18,10,발로란트,FPS,8.36,"4,276","209,179",73.0,"172,913",라이엇게임즈,35
7510,7510,0,20,11,던전앤파이터,액션,48.03,"4,464","168,943",97.0,"101,968",넥슨,35
7511,7511,0,22,12,아이온,RPG,5.7,"2,122","113,536",174.0,"39,302",엔씨소프트,35
7512,7512,0,24,13,리니지2,RPG,4.69,704,"93,404",454.0,"12,476",엔씨소프트,35
7513,7513,0,26,14,월드 오브 워크래프트,RPG,3.41,"1,751","67,971",154.0,"26,433",블리자드,35
7514,7514,0,28,15,리니지,RPG,3.14,"1,215","62,490",188.0,"19,909",엔씨소프트,35
7515,7515,0,30,16,카트라이더,레이싱,97.86,"4,135","59,600",32.0,"112,094",넥슨,35
7516,7516,0,32,17,오딘: 발할라 라이징,RPG,2.98,974,"59,453",267.0,"13,397",카카오게임즈,35
7517,7517,0,34,18,사이퍼즈,액션,14.68,"1,733","51,621",132.0,"23,494",넥슨,35
7518,7518,0,36,19,APEX LEGENDS,FPS,1.75,"1,518","43,726",91.0,"29,050",Origin/스팀,35
7519,7519,0,38,20,워크래프트3 리포지드,RTS,0.66,"1,368","37,357",97.0,"23,029",블리자드,35
7520,7520,0,40,21,스타크래프트2,RTS,0.63,"1,945","35,796",82.0,"26,261",블리자드,35
7521,7521,0,42,22,GTA 5,액션,9.59,"1,513","33,732",73.0,"27,696",스팀,35
7522,7522,0,44,23,디아블로3,RPG,1.64,"1,216","32,603",133.0,"14,719",블리자드,35
7523,7523,0,46,24,검은사막,RPG,1.63,"1,035","32,492",146.0,"13,396",(주)펄어비스,35
7524,7524,0,48,25,이터널 리턴,액션,9.09,"1,416","31,972",83.0,"23,195",카카오/스팀,35
7525,7525,0,50,26,블레이드 & 소울,RPG,1.59,814,"31,683",124.0,"15,472",엔씨소프트,35
7526,7526,0,52,27,테일즈런너,스포츠,2.96,"1,644","29,313",62.0,"28,609",스마일게이트,35
7527,7527,0,54,28,알투비트,아케이드,47.02,"1,207","26,200",63.0,"25,249",벨로프,35
7528,7528,0,56,29,한게임 로우바둑이,보드,15.68,"1,247","22,371",25.0,"54,275",한게임,35
7529,7529,0,58,30,크레이지아케이드,아케이드,38.57,"1,625","21,492",39.0,"33,217",넥슨,35
7530,7530,0,0,1,리그 오브 레전드,RTS,93.64,"6,717","5,911,049",104.0,"3,428,486",라이엇게임즈,34
7531,7531,0,2,2,서든어택,FPS,34.82,"6,285","850,854",81.0,"630,660",넥슨,34
7532,7532,0,4,3,FIFA 온라인 4,스포츠,94.47,"6,567","843,439",54.0,"947,597",넥슨,34
7533,7533,0,6,4,로스트아크,RPG,36.74,"5,860","713,489",142.0,"300,699",스마일게이트,34
7534,7534,0,8,5,배틀그라운드,FPS,25.8,"5,486","630,290",80.0,"418,649",카카오/스팀,34
7535,7535,0,10,6,오버워치,FPS,24.64,"6,091","601,993",83.0,"436,955",블리자드,34
7536,7536,0,12,7,메이플스토리,RPG,17.54,"5,645","340,537",92.0,"220,385",넥슨,34
7537,7537,0,14,8,스타크래프트 리마스터,RTS,4.56,"5,681","287,426",85.0,"203,786",블리자드,34
7538,7538,0,16,9,디아블로2: 레저렉션,RPG,12.3,"4,320","238,701",129.0,"111,339",블리자드,34
7539,7539,0,18,10,발로란트,FPS,8.63,"4,277","210,793",77.0,"166,926",라이엇게임즈,34
7540,7540,0,20,11,던전앤파이터,액션,55.38,"4,622","210,585",103.0,"118,961",넥슨,34
7541,7541,0,22,12,아이온,RPG,5.8,"2,136","112,638",172.0,"39,323",엔씨소프트,34
7542,7542,0,24,13,리니지2,RPG,4.7,707,"91,232",429.0,"12,903",엔씨소프트,34
7543,7543,0,26,14,월드 오브 워크래프트,RPG,3.42,"1,751","66,399",149.0,"26,737",블리자드,34
7544,7544,0,28,15,카트라이더,레이싱,98.06,"4,091","58,726",33.0,"107,283",넥슨,34
7545,7545,0,30,16,리니지,RPG,2.99,"1,134","57,887",192.0,"18,201",엔씨소프트,34
7546,7546,0,32,17,오딘: 발할라 라이징,RPG,2.75,915,"53,346",251.0,"12,594",카카오게임즈,34
7547,7547,0,34,18,사이퍼즈,액션,13.11,"1,698","49,852",131.0,"22,691",넥슨,34
7548,7548,0,36,19,APEX LEGENDS,FPS,1.68,"1,458","40,927",91.0,"27,098",Origin/스팀,34
7549,7549,0,38,20,워크래프트3 리포지드,RTS,0.58,"1,352","36,194",96.0,"22,694",블리자드,34
7550,7550,0,40,21,스타크래프트2,RTS,0.54,"1,957","33,953",79.0,"25,874",블리자드,34
7551,7551,0,42,22,GTA 5,액션,8.08,"1,421","30,696",74.0,"24,839",스팀,34
7552,7552,0,44,23,이터널 리턴,액션,8.01,"1,355","30,431",84.0,"21,823",카카오/스팀,34
7553,7553,0,46,24,검은사막,RPG,1.53,965,"29,584",147.0,"12,020",(주)펄어비스,34
7554,7554,0,48,25,디아블로3,RPG,1.52,"1,125","29,360",133.0,"13,245",블리자드,34
7555,7555,0,50,26,블레이드 & 소울,RPG,1.5,798,"28,951",122.0,"14,241",엔씨소프트,34
7556,7556,0,52,27,테일즈런너,스포츠,3.01,"1,578","26,831",57.0,"28,651",스마일게이트,34
7557,7557,0,54,28,알투비트,아케이드,44.75,"1,135","23,787",63.0,"22,641",벨로프,34
7558,7558,0,56,29,크레이지아케이드,아케이드,40.74,"1,712","21,655",38.0,"34,667",넥슨,34
7559,7559,0,58,30,한게임 로우바둑이,보드,14.65,"1,193","20,640",26.0,"48,003",한게임,34
7560,7560,0,0,1,리그 오브 레전드,RTS,93.68,"6,722","5,853,808",104.0,"3,379,481",라이엇게임즈,33
7561,7561,0,2,2,FIFA 온라인 4,스포츠,94.65,"6,563","834,805",52.0,"968,019",넥슨,33
7562,7562,0,4,3,서든어택,FPS,32.42,"6,279","826,211",82.0,"608,901",넥슨,33
7563,7563,0,6,4,배틀그라운드,FPS,31.46,"6,145","801,547",91.0,"529,064",카카오/스팀,33
7564,7564,0,8,5,로스트아크,RPG,36.98,"5,858","690,292",141.0,"292,849",스마일게이트,33
7565,7565,0,10,6,오버워치,FPS,22.7,"6,044","578,349",84.0,"414,992",블리자드,33
7566,7566,0,12,7,메이플스토리,RPG,16.21,"5,535","302,633",91.0,"199,066",넥슨,33
7567,7567,0,14,8,스타크래프트 리마스터,RTS,4.52,"5,643","282,244",83.0,"207,181",블리자드,33
7568,7568,0,16,9,던전앤파이터,액션,58.18,"4,773","228,135",105.0,"127,014",넥슨,33
7569,7569,0,18,10,디아블로2: 레저렉션,RPG,10.84,"4,030","202,314",124.0,"99,505",블리자드,33
7570,7570,0,20,11,발로란트,FPS,7.76,"4,158","197,670",78.0,"154,373",라이엇게임즈,33
7571,7571,0,22,12,아이온,RPG,5.95,"2,101","111,072",173.0,"38,580",엔씨소프트,33
7572,7572,0,24,13,리니지2,RPG,4.83,722,"90,072",412.0,"13,219",엔씨소프트,33
7573,7573,0,26,14,월드 오브 워크래프트,RPG,3.6,"1,777","67,146",150.0,"26,756",블리자드,33
7574,7574,0,28,15,리니지,RPG,3.22,"1,173","60,057",193.0,"18,697",엔씨소프트,33
7575,7575,0,30,16,카트라이더,레이싱,98.22,"4,053","58,685",34.0,"106,029",넥슨,33
7576,7576,0,32,17,오딘: 발할라 라이징,RPG,3.05,918,"56,845",275.0,"12,423",카카오게임즈,33
7577,7577,0,34,18,사이퍼즈,액션,12.84,"1,713","50,354",132.0,"22,760",넥슨,33
7578,7578,0,36,19,APEX LEGENDS,FPS,1.55,"1,363","39,268",94.0,"25,154",Origin/스팀,33
7579,7579,0,38,20,워크래프트3 리포지드,RTS,0.56,"1,316","34,387",91.0,"22,702",블리자드,33
7580,7580,0,40,21,스타크래프트2,RTS,0.54,"1,916","33,573",79.0,"25,671",블리자드,33
7581,7581,0,42,22,언디셈버,RPG,1.77,"1,103","32,888",107.0,"17,625",라인게임즈,33
7582,7582,0,44,23,블레이드 & 소울,RPG,1.53,778,"28,544",127.0,"13,478",엔씨소프트,33
7583,7583,0,46,24,검은사막,RPG,1.51,933,"28,164",155.0,"10,896",(주)펄어비스,33
7584,7584,0,48,25,GTA 5,액션,6.94,"1,298","27,194",75.0,"22,045",스팀,33
7585,7585,0,50,26,이터널 리턴,액션,6.9,"1,240","27,049",84.0,"19,463",카카오/스팀,33
7586,7586,0,52,27,디아블로3,RPG,1.35,"1,011","25,178",125.0,"12,316",블리자드,33
7587,7587,0,54,28,테일즈런너,스포츠,2.77,"1,578","24,376",53.0,"28,017",스마일게이트,33
7588,7588,0,56,29,알투비트,아케이드,42.69,"1,089","23,202",66.0,"21,357",벨로프,33
7589,7589,0,58,30,크레이지아케이드,아케이드,42.34,"1,718","23,008",40.0,"34,972",넥슨,33
7590,7590,0,0,1,리그 오브 레전드,RTS,93.4,"6,721","5,984,541",106.0,"3,398,938",라이엇게임즈,32
7591,7591,0,2,2,FIFA 온라인 4,스포츠,94.77,"6,574","905,949",51.0,"1,086,193",넥슨,32
7592,7592,0,4,3,서든어택,FPS,32.15,"6,269","818,472",84.0,"588,639",넥슨,32
7593,7593,0,6,4,배틀그라운드,FPS,31.58,"6,145","803,998",92.0,"525,588",카카오/스팀,32
7594,7594,0,8,5,로스트아크,RPG,34.68,"5,808","679,832",145.0,"281,196",스마일게이트,32
7595,7595,0,10,6,오버워치,FPS,22.99,"6,040","585,413",85.0,"414,206",블리자드,32
7596,7596,0,12,7,메이플스토리,RPG,20.12,"5,677","394,314",101.0,"230,596",넥슨,32
7597,7597,0,14,8,스타크래프트 리마스터,RTS,4.71,"5,695","301,619",85.0,"213,674",블리자드,32
7598,7598,0,16,9,던전앤파이터,액션,57.73,"4,716","226,126",106.0,"124,379",넥슨,32
7599,7599,0,18,10,디아블로2: 레저렉션,RPG,9.7,"3,939","190,019",128.0,"89,552",블리자드,32
7600,7600,0,20,11,발로란트,FPS,7.37,"4,109","187,466",78.0,"146,824",라이엇게임즈,32
7601,7601,0,22,12,아이온,RPG,5.73,"2,106","112,148",173.0,"38,917",엔씨소프트,32
7602,7602,0,24,13,리니지2,RPG,4.73,738,"92,649",417.0,"13,445",엔씨소프트,32
7603,7603,0,26,14,월드 오브 워크래프트,RPG,3.48,"1,801","68,225",151.0,"27,067",블리자드,32
